Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000235686.1	PPIAP20	chr19	+	12508129	12508263	33.892593	4595.287589	4625.664360
ENSG00000249709.8	ZNF564	chr19	-	12525373	12551542	0.000000	0.000000	0.000000
ENSG00000269693.1	ENSG00000269693	chr19	-	12525720	12580975	0.000000	0.000000	0.000000
ENSG00000269560.1	ENSG00000269560	chr19	-	12529768	12532973	0.000000	0.000000	0.000000
ENSG00000230310.1	LINC02926	chr19	+	12552597	12553644	0.000000	0.000000	0.000000
ENSG00000213290.4	PGK1P2	chr19	+	12559571	12561105	44.653129	6054.242279	6094.263351
ENSG00000188033.10	ZNF490	chr19	-	12576100	12640098	0.193765	29.213434	29.406547
ENSG00000173875.14	ZNF791	chr19	+	12610918	12633840	0.344431	47.977830	48.294983
ENSG00000178464.6	RPL10P16	chr19	-	12643275	12643919	142.554700	19328.112300	19455.879199
ENSG00000269242.1	ENSG00000269242	chr19	-	12643831	12648397	2.213624	300.131621	302.115617
ENSG00000104774.13	MAN2B1	chr19	-	12646511	12666742	1.816835	626.433092	630.574076
ENSG00000269590.1	ENSG00000269590	chr19	-	12664828	12669397	0.000000	0.000000	0.000000
ENSG00000123154.12	WDR83	chr19	+	12666802	12675832	0.185744	40.124001	40.389237
ENSG00000285589.1	ENSG00000285589	chr19	-	12668071	12681834	0.570332	77.327797	77.838966
ENSG00000105583.11	WDR83OS	chr19	-	12668073	12669415	2.284528	356.612320	358.969677
ENSG00000285583.1	ENSG00000285583	chr19	-	12670079	12671023	0.000000	0.000000	0.000000
ENSG00000095059.17	DHPS	chr19	-	12675717	12681880	0.297728	109.557294	110.281514
ENSG00000268945.1	ENSG00000268945	chr19	-	12682693	12687279	0.000000	0.000000	0.000000
ENSG00000283980.1	GNG14	chr19	+	12687998	12688422	0.000000	0.000000	0.000000
ENSG00000132004.13	FBXW9	chr19	-	12688053	12696631	0.000000	0.000000	0.000000
ENSG00000267791.1	ENSG00000267791	chr19	+	12688922	12689238	0.000000	0.000000	0.000000
ENSG00000105576.16	TNPO2	chr19	-	12699201	12724011	0.996107	222.618074	224.089673
ENSG00000209702.1	SNORD41	chr19	-	12706449	12706518	0.000000	0.000000	0.000000
ENSG00000267004.1	ENSG00000267004	chr19	-	12725517	12725886	0.000000	0.000000	0.000000
ENSG00000123144.11	TRIR	chr19	-	12730640	12734684	4.140353	832.625863	838.129868
ENSG00000198356.12	GET3	chr19	+	12737139	12748323	2.042056	293.668205	295.609474
ENSG00000039987.7	BEST2	chr19	+	12751702	12758458	0.000000	0.000000	0.000000
ENSG00000095066.12	HOOK2	chr19	-	12763003	12872740	0.000000	0.000000	0.000000
ENSG00000267212.1	ENSG00000267212	chr19	-	12784539	12785101	0.000000	0.000000	0.000000
ENSG00000263800.1	MIR5684	chr19	+	12787128	12787192	0.000000	0.000000	0.000000
ENSG00000171223.6	JUNB	chr19	+	12791486	12793315	4.504921	610.794446	614.832052
ENSG00000167815.12	PRDX2	chr19	-	12796820	12801800	3.260082	1008.839151	1015.507999
ENSG00000267062.1	ENSG00000267062	chr19	+	12796823	12801849	0.000000	0.000000	0.000000
ENSG00000284491.3	THSD8	chr19	+	12802031	12813581	0.000000	0.000000	0.000000
ENSG00000104889.7	RNASEH2A	chr19	+	12806584	12813640	1.287460	307.835495	309.870416
ENSG00000132026.15	RTBDN	chr19	-	12825478	12835428	0.000000	0.000000	0.000000
ENSG00000267424.1	ENSG00000267424	chr19	+	12825711	12832983	0.000000	0.000000	0.000000
ENSG00000105613.10	MAST1	chr19	+	12833951	12874952	0.041778	10.704479	10.775240
ENSG00000276181.1	MIR6794	chr19	+	12852260	12852327	0.000000	0.000000	0.000000
ENSG00000105612.10	DNASE2	chr19	-	12875209	12881595	0.309359	71.153038	71.623390
ENSG00000267735.1	ENSG00000267735	chr19	+	12880969	12884088	0.000000	0.000000	0.000000
ENSG00000105610.6	KLF1	chr19	-	12884422	12887201	0.000000	0.000000	0.000000
ENSG00000105607.13	GCDH	chr19	+	12891160	12914207	0.305152	111.910758	112.650535
ENSG00000240616.1	RPS6P25	chr19	+	12894133	12894880	181.494966	24607.782730	24770.450456
ENSG00000161860.8	SYCE2	chr19	-	12898786	12919293	0.000000	0.000000	0.000000
ENSG00000266721.1	MIR5695	chr19	+	12920320	12920404	0.000000	0.000000	0.000000
ENSG00000179115.11	FARSA	chr19	-	12922479	12934037	1.820762	387.990079	390.554856
ENSG00000266975.1	FARSA-AS1	chr19	+	12930522	12933296	0.000000	0.000000	0.000000
ENSG00000179218.15	CALR	chr19	+	12938578	12944489	18.949936	3853.908966	3879.384915
ENSG00000274417.1	MIR6515	chr19	+	12940484	12940540	0.000000	0.000000	0.000000
ENSG00000267458.1	ENSG00000267458	chr19	-	12944118	12944487	0.086224	11.690580	11.767860
ENSG00000179262.10	RAD23A	chr19	+	12945855	12953642	3.153485	592.061506	595.975280
ENSG00000179271.3	GADD45GIP1	chr19	-	12953119	12957223	2.979550	403.978803	406.649271
ENSG00000179284.6	DAND5	chr19	+	12965159	12974760	0.000000	0.000000	0.000000
ENSG00000008441.19	NFIX	chr19	+	12995475	13098796	0.006851	3.378885	3.401220
ENSG00000267417.1	ENSG00000267417	chr19	-	13013662	13014511	0.000000	0.000000	0.000000
ENSG00000267610.2	ENSG00000267610	chr19	-	13069792	13071374	0.000000	0.000000	0.000000
ENSG00000279044.1	ENSG00000279044	chr19	+	13081966	13082564	0.000000	0.000000	0.000000
ENSG00000104903.5	LYL1	chr19	-	13099033	13103161	0.233088	76.432808	76.938061
ENSG00000104907.13	TRMT1	chr19	-	13104902	13117567	0.766366	158.742227	159.791579
ENSG00000160877.7	NACC1	chr19	+	13116862	13141147	0.321680	201.177661	202.507529
ENSG00000266897.1	ENSG00000266897	chr19	+	13131571	13132410	0.000000	0.000000	0.000000
ENSG00000267512.1	ENSG00000267512	chr19	-	13139617	13141147	0.000000	0.000000	0.000000
ENSG00000104915.15	STX10	chr19	-	13144058	13150383	0.683742	127.681734	128.525763
ENSG00000160888.7	IER2	chr19	+	13150411	13154911	1.307892	186.092739	187.322890
ENSG00000287296.1	ENSG00000287296	chr19	-	13152252	13152913	0.000000	0.000000	0.000000
ENSG00000267598.1	ENSG00000267598	chr19	-	13153071	13154193	0.000000	0.000000	0.000000
ENSG00000213253.5	RPL12P42	chr19	-	13157959	13158788	68.836673	9333.139813	9394.835767
ENSG00000141837.22	CACNA1A	chr19	-	13206442	13633025	0.000802	4.361461	4.390292
ENSG00000104957.14	YJU2B	chr19	+	13731760	13763296	0.096515	83.826737	84.380867
ENSG00000037757.14	MRI1	chr19	+	13764522	13774282	0.687248	101.623877	102.295654
ENSG00000267633.1	ENSG00000267633	chr19	-	13772118	13774118	0.000000	0.000000	0.000000
ENSG00000104979.9	C19orf53	chr19	+	13774456	13778773	2.784014	774.924910	780.047487
ENSG00000132003.10	ZSWIM4	chr19	+	13795443	13832254	0.116059	15.812193	15.916718
ENSG00000267582.1	ENSG00000267582	chr19	-	13796574	13796933	0.000000	0.000000	0.000000
ENSG00000266770.2	RN7SL619P	chr19	-	13815062	13815319	0.143411	19.444213	19.572747
ENSG00000267519.6	MIR23AHG	chr19	-	13823880	13842928	0.028304	3.837565	3.862933
ENSG00000284387.1	MIR24-2	chr19	-	13836287	13836359	0.000000	0.000000	0.000000
ENSG00000207808.1	MIR27A	chr19	-	13836440	13836517	0.000000	0.000000	0.000000
ENSG00000207980.1	MIR23A	chr19	-	13836587	13836659	0.000000	0.000000	0.000000
ENSG00000187556.8	NANOS3	chr19	+	13862063	13880757	0.000000	0.000000	0.000000
ENSG00000207613.1	MIR181C	chr19	+	13874699	13874808	0.000000	0.000000	0.000000
ENSG00000207585.1	MIR181D	chr19	+	13874875	13875011	0.000000	0.000000	0.000000
ENSG00000132016.12	BRME1	chr19	-	13882348	13906452	0.000000	0.000000	0.000000
ENSG00000132024.18	CC2D1A	chr19	+	13906201	13930879	0.000000	0.000000	0.000000
ENSG00000132000.14	PODNL1	chr19	-	13931187	13953392	0.000000	0.000000	0.000000
ENSG00000132017.11	DCAF15	chr19	+	13952509	13961449	1.151903	221.189834	222.651992
ENSG00000132005.9	RFX1	chr19	-	13961530	14007039	0.131941	22.902007	23.053399
ENSG00000275091.1	ENSG00000275091	chr19	+	14006422	14006773	0.000000	0.000000	0.000000
ENSG00000171136.7	RLN3	chr19	+	14028148	14031551	0.000000	0.000000	0.000000
ENSG00000267670.1	ENSG00000267670	chr19	-	14030855	14031557	0.000000	0.000000	0.000000
ENSG00000104998.4	IL27RA	chr19	+	14031762	14053218	0.475254	64.436758	64.862712
ENSG00000187867.10	PALM3	chr19	-	14053363	14062076	0.000000	0.000000	0.000000
ENSG00000228887.3	EEF1DP1	chr19	+	14070342	14071237	19.032366	2580.481088	2597.539146
ENSG00000141854.10	MISP3	chr19	+	14072536	14075062	0.064048	9.299288	9.360760
ENSG00000284081.1	MIR1199	chr19	+	14073361	14073479	0.000000	0.000000	0.000000
ENSG00000188032.10	C19orf67	chr19	-	14081624	14085875	0.000000	0.000000	0.000000
ENSG00000141858.12	SAMD1	chr19	-	14087851	14091036	2.165142	306.792313	308.820338
ENSG00000072062.16	PRKACA	chr19	-	14091688	14118084	0.305766	122.958942	123.771752
ENSG00000289762.1	SMIM46	chr19	-	14112324	14112476	0.000000	0.000000	0.000000
ENSG00000267783.3	ENSG00000267783	chr19	+	14118980	14119581	0.000000	0.000000	0.000000
ENSG00000105011.9	ASF1B	chr19	-	14119512	14136613	2.627937	416.228802	418.980248
ENSG00000267169.2	ADGRL1-AS1	chr19	+	14137146	14171267	0.000000	0.000000	0.000000
ENSG00000072071.17	ADGRL1	chr19	-	14147743	14206187	0.000000	0.000000	0.000000
ENSG00000240803.3	RN7SL231P	chr19	+	14213052	14213323	0.000000	0.000000	0.000000
ENSG00000287254.1	ENSG00000287254	chr19	+	14217493	14219605	0.000000	0.000000	0.000000
ENSG00000267723.1	ENSG00000267723	chr19	-	14254189	14293205	0.000000	0.000000	0.000000
ENSG00000267406.1	ENSG00000267406	chr19	-	14267807	14269377	0.000000	0.000000	0.000000
ENSG00000266913.1	LINC01841	chr19	-	14305458	14370196	0.000000	0.000000	0.000000
ENSG00000267147.3	LINC01842	chr19	+	14333743	14344074	0.000000	0.000000	0.000000
ENSG00000123146.20	ADGRE5	chr19	+	14380501	14408725	0.312445	267.439106	269.206990
ENSG00000267379.1	ENSG00000267379	chr19	-	14402717	14408723	0.000000	0.000000	0.000000
ENSG00000123136.15	DDX39A	chr19	-	14408798	14419383	1.096489	649.222022	653.513651
ENSG00000123143.13	PKN1	chr19	+	14433053	14471867	0.808426	430.301861	433.146336
ENSG00000267474.1	ENSG00000267474	chr19	+	14458401	14459366	0.033746	4.575412	4.605657
ENSG00000160951.4	PTGER1	chr19	-	14472466	14475354	0.000000	0.000000	0.000000
ENSG00000123159.16	GIPC1	chr19	-	14477760	14496149	0.035954	56.293457	56.665581
ENSG00000224543.4	SNRPGP15	chr19	+	14489388	14489609	13.797297	1870.690380	1883.056425
ENSG00000132002.9	DNAJB1	chr19	-	14514769	14560391	0.319892	158.441637	159.489003
ENSG00000099797.15	TECR	chr19	+	14517085	14565980	0.101800	431.757489	434.611586
ENSG00000283822.1	MIR639	chr19	+	14529543	14529640	0.001557	0.211104	0.212500
ENSG00000099795.7	NDUFB7	chr19	-	14566078	14572066	4.506542	611.014227	615.053287
ENSG00000187912.12	CLEC17A	chr19	+	14583084	14612035	1.400246	193.768411	195.049301
ENSG00000243488.3	RN7SL337P	chr19	+	14584095	14584395	0.000000	0.000000	0.000000
ENSG00000243066.3	RN7SL842P	chr19	+	14588357	14588656	0.213333	28.924505	29.115708
ENSG00000131355.15	ADGRE3	chr19	-	14619117	14690027	0.000000	0.000000	0.000000
ENSG00000269378.1	ITGB1P1	chr19	-	14621634	14622242	1.157635	156.956588	157.994136
ENSG00000275432.1	ENSG00000275432	chr19	+	14628599	14628801	0.000000	0.000000	0.000000
ENSG00000160961.12	ZNF333	chr19	+	14689801	14733746	0.037928	72.476743	72.955845
ENSG00000127507.18	ADGRE2	chr19	-	14732392	14778560	0.000000	0.000000	0.000000
ENSG00000127530.4	OR7C1	chr19	-	14789260	14835376	0.054353	8.668281	8.725582
ENSG00000256210.3	TMEM167AP2	chr19	+	14792318	14792533	0.000000	0.000000	0.000000
ENSG00000188269.10	OR7A5	chr19	-	14826241	14835185	0.000000	0.000000	0.000000
ENSG00000127515.3	OR7A10	chr19	-	14840466	14848922	0.000000	0.000000	0.000000
ENSG00000269552.1	OR7A8P	chr19	-	14852032	14852944	0.000000	0.000000	0.000000
ENSG00000290701.1	ENSG00000290701	chr19	-	14863714	14867358	0.000000	0.000000	0.000000
ENSG00000172148.4	OR7A2P	chr19	-	14863786	14864715	0.000000	0.000000	0.000000
ENSG00000185385.5	OR7A17	chr19	-	14878203	14886132	0.000000	0.000000	0.000000
ENSG00000269678.1	OR7A18P	chr19	-	14886839	14887115	0.000000	0.000000	0.000000
ENSG00000290507.1	ENSG00000290507	chr19	-	14891737	14897845	0.000000	0.000000	0.000000
ENSG00000268834.3	OR7A1P	chr19	-	14891835	14892804	0.000000	0.000000	0.000000
ENSG00000269787.2	OR7A3P	chr19	-	14903232	14904138	0.000000	0.000000	0.000000
ENSG00000198367.3	OR7A11P	chr19	+	14916428	14917380	0.000000	0.000000	0.000000
ENSG00000176923.5	OR7A15P	chr19	+	14927052	14928060	0.000000	0.000000	0.000000
ENSG00000127529.7	OR7C2	chr19	+	14941489	14942448	0.000000	0.000000	0.000000
ENSG00000105143.13	SLC1A6	chr19	-	14950033	15022990	0.000000	0.000000	0.000000
ENSG00000160994.4	CCDC105	chr19	+	15010726	15023276	0.000000	0.000000	0.000000
ENSG00000105141.6	CASP14	chr19	+	15049480	15058293	0.000000	0.000000	0.000000
ENSG00000094661.3	OR1I1	chr19	+	15082211	15092970	0.004854	0.666123	0.670527
ENSG00000105137.13	SYDE1	chr19	+	15107401	15114985	0.000000	0.000000	0.000000
ENSG00000105135.16	ILVBL	chr19	-	15114984	15125786	0.301438	63.657558	64.078361
ENSG00000268564.1	ILVBL-AS1	chr19	+	15124160	15126174	0.000000	0.000000	0.000000
ENSG00000267961.2	OR10B1P	chr19	-	15141105	15142062	0.000000	0.000000	0.000000
ENSG00000252661.1	RNU6-782P	chr19	+	15145215	15145318	0.000000	0.000000	0.000000
ENSG00000074181.9	NOTCH3	chr19	-	15159038	15200995	0.000000	0.000000	0.000000
ENSG00000275711.1	MIR6795	chr19	-	15179283	15179350	0.000000	0.000000	0.000000
ENSG00000269635.1	ENSG00000269635	chr19	-	15221015	15222297	0.000000	0.000000	0.000000
ENSG00000105131.8	EPHX3	chr19	-	15226919	15233435	0.000000	0.000000	0.000000
ENSG00000141867.19	BRD4	chr19	-	15235519	15332545	0.246700	108.838293	109.557760
ENSG00000290008.1	ENSG00000290008	chr19	+	15332613	15336629	0.000000	0.000000	0.000000
ENSG00000270802.2	ENSG00000270802	chr19	+	15338948	15339237	0.000000	0.000000	0.000000
ENSG00000273218.1	ENSG00000273218	chr19	-	15346068	15348417	0.000000	0.000000	0.000000
ENSG00000105127.10	AKAP8	chr19	-	15353385	15379815	0.272853	61.957879	62.367446
ENSG00000268189.2	ENSG00000268189	chr19	+	15379076	15381194	0.000000	0.000000	0.000000
ENSG00000011243.19	AKAP8L	chr19	-	15380050	15419141	0.125232	196.764950	198.065648
ENSG00000279203.1	ENSG00000279203	chr19	-	15383202	15383832	0.000000	0.000000	0.000000
ENSG00000279716.1	ENSG00000279716	chr19	+	15398696	15400356	0.000000	0.000000	0.000000
ENSG00000011451.21	WIZ	chr19	-	15419978	15449956	0.100824	31.177909	31.384008
ENSG00000269782.1	MIR1470	chr19	+	15449548	15449608	0.000000	0.000000	0.000000
ENSG00000105122.13	RASAL3	chr19	-	15451624	15464544	0.966266	185.365197	186.590538
ENSG00000161031.13	PGLYRP2	chr19	-	15468645	15498956	0.000000	0.000000	0.000000
ENSG00000171954.13	CYP4F22	chr19	+	15508525	15552317	0.000000	0.000000	0.000000
ENSG00000269765.2	ENSG00000269765	chr19	-	15515342	15516836	0.000000	0.000000	0.000000
ENSG00000269516.7	CYP4F23P	chr19	+	15564074	15584709	0.000000	0.000000	0.000000
ENSG00000290595.1	ENSG00000290595	chr19	+	15571762	15573650	0.000000	0.000000	0.000000
ENSG00000267135.2	ENSG00000267135	chr19	-	15611623	15611909	0.492710	66.803509	67.245108
ENSG00000225067.4	RPL23AP2	chr19	+	15611657	15612122	148.149343	20086.655429	20219.436615
ENSG00000266951.2	ENSG00000266951	chr19	-	15613247	15614553	0.000000	0.000000	0.000000
ENSG00000186526.13	CYP4F8	chr19	+	15615218	15630639	0.000000	0.000000	0.000000
ENSG00000186529.16	CYP4F3	chr19	+	15640897	15662825	0.000000	0.000000	0.000000
ENSG00000267241.2	CYP4F10P	chr19	+	15664106	15669826	0.000000	0.000000	0.000000
ENSG00000186204.15	CYP4F12	chr19	+	15673018	15697174	0.000000	0.000000	0.000000
ENSG00000171942.5	OR10H2	chr19	+	15728024	15729052	0.000000	0.000000	0.000000
ENSG00000171936.3	OR10H3	chr19	+	15737985	15742343	0.000000	0.000000	0.000000
ENSG00000267594.5	CYP4F24P	chr19	-	15760241	15779909	0.000000	0.000000	0.000000
ENSG00000268673.3	ENSG00000268673	chr19	+	15760375	15770828	0.000000	0.000000	0.000000
ENSG00000172519.10	OR10H5	chr19	+	15787661	15800357	0.000000	0.000000	0.000000
ENSG00000186723.4	OR10H1	chr19	-	15804549	15815664	0.000000	0.000000	0.000000
ENSG00000267235.3	ZNF861P	chr19	-	15821796	15823796	0.000000	0.000000	0.000000
ENSG00000288618.1	ENSG00000288618	chr19	-	15821851	15835854	0.000000	0.000000	0.000000
ENSG00000267308.3	LINC01764	chr19	-	15827005	15835853	0.000000	0.000000	0.000000
ENSG00000214049.8	UCA1	chr19	+	15828206	15836328	0.000000	0.000000	0.000000
ENSG00000273782.1	ENSG00000273782	chr19	+	15834730	15834804	0.000000	0.000000	0.000000
ENSG00000291059.1	CLEC4OP	chr19	-	15846262	15864924	0.000000	0.000000	0.000000
ENSG00000267453.9	CLEC4OP	chr19	-	15852111	15863802	0.000000	0.000000	0.000000
ENSG00000273330.1	CYP4F36P	chr19	-	15871667	15871852	0.000000	0.000000	0.000000
ENSG00000186115.13	CYP4F2	chr19	-	15878023	15898077	0.000000	0.000000	0.000000
ENSG00000267218.2	ENSG00000267218	chr19	-	15902300	15903238	0.000000	0.000000	0.000000
ENSG00000279717.1	ENSG00000279717	chr19	+	15904556	15907234	0.000000	0.000000	0.000000
ENSG00000267056.2	ENSG00000267056	chr19	-	15910582	15911824	0.240547	32.614284	32.829878
ENSG00000171903.17	CYP4F11	chr19	-	15912367	15934867	0.000000	0.000000	0.000000
ENSG00000176231.2	OR10H4	chr19	+	15944299	15950350	0.000000	0.000000	0.000000
ENSG00000267392.3	CYP4F9P	chr19	-	15979835	15999020	0.000000	0.000000	0.000000
ENSG00000205396.11	LINC00661	chr19	+	16015287	16027462	0.000000	0.000000	0.000000
ENSG00000280412.1	ENSG00000280412	chr19	+	16019719	16020290	0.000000	0.000000	0.000000
ENSG00000167459.17	LINC00905	chr19	+	16031170	16042142	0.000000	0.000000	0.000000
ENSG00000267609.2	SNX33P1	chr19	-	16034776	16036537	0.000000	0.000000	0.000000
ENSG00000277766.1	ENSG00000277766	chr19	-	16037009	16038455	0.000000	0.000000	0.000000
ENSG00000267450.1	OR1AB1P	chr19	+	16051929	16052689	0.000000	0.000000	0.000000
ENSG00000267517.1	LINC01855	chr19	+	16065737	16066312	0.000000	0.000000	0.000000
ENSG00000167460.17	TPM4	chr19	+	16067021	16103002	1.981562	1529.558886	1539.669909
ENSG00000279198.2	ENSG00000279198	chr19	-	16074292	16077395	0.000000	0.000000	0.000000
ENSG00000267373.1	ENSG00000267373	chr19	-	16103761	16104254	0.000000	0.000000	0.000000
ENSG00000167461.12	RAB8A	chr19	+	16111889	16134234	1.769012	531.939568	535.455911
ENSG00000269243.1	ENSG00000269243	chr19	-	16123661	16139892	0.000000	0.000000	0.000000
ENSG00000196684.12	HSH2D	chr19	+	16134028	16158575	1.299133	383.511474	386.046645
ENSG00000141977.9	CIB3	chr19	-	16161368	16173525	0.000000	0.000000	0.000000
ENSG00000105058.12	FAM32A	chr19	+	16185380	16192046	1.543987	299.634164	301.614871
ENSG00000267033.1	ENSG00000267033	chr19	-	16186276	16189458	0.000000	0.000000	0.000000
ENSG00000275901.1	Metazoa_SRP	chr19	+	16187313	16187566	0.124016	16.814564	16.925716
ENSG00000287961.1	ENSG00000287961	chr19	-	16197080	16197738	0.000000	0.000000	0.000000
ENSG00000072958.9	AP1M1	chr19	+	16197854	16245906	0.324428	181.092950	182.290050
ENSG00000267275.1	KLF2-DT	chr19	-	16283359	16324514	0.000000	0.000000	0.000000
ENSG00000289333.1	ENSG00000289333	chr19	+	16283820	16284208	0.000000	0.000000	0.000000
ENSG00000127528.6	KLF2	chr19	+	16324826	16328685	0.000000	0.000000	0.000000
ENSG00000277825.1	ENSG00000277825	chr19	-	16352462	16353182	0.108183	14.667866	14.764826
ENSG00000127527.14	EPS15L1	chr19	-	16355239	16472085	0.236105	89.105693	89.694719
ENSG00000280332.1	ENSG00000280332	chr19	-	16356329	16358327	0.000000	0.000000	0.000000
ENSG00000290070.1	ENSG00000290070	chr19	+	16367585	16368008	0.000000	0.000000	0.000000
ENSG00000240418.1	ENSG00000240418	chr19	+	16412684	16413576	64.663463	8767.320015	8825.275664
ENSG00000267703.1	ENSG00000267703	chr19	+	16440946	16443584	0.000000	0.000000	0.000000
ENSG00000289330.1	ENSG00000289330	chr19	+	16472194	16472656	0.000000	0.000000	0.000000
ENSG00000269058.6	CALR3	chr19	-	16479061	16496167	0.000000	0.000000	0.000000
ENSG00000141979.4	ENSG00000141979	chr19	-	16479067	16628204	0.000000	0.000000	0.000000
ENSG00000105072.9	C19orf44	chr19	+	16496394	16521352	0.000000	0.000000	0.000000
ENSG00000085872.15	CHERP	chr19	-	16517894	16542437	0.873649	187.275573	188.513543
ENSG00000240106.2	RN7SL146P	chr19	-	16539688	16539984	0.000000	0.000000	0.000000
ENSG00000269399.2	ENSG00000269399	chr19	+	16542746	16544814	0.253262	34.338232	34.565222
ENSG00000127526.15	SLC35E1	chr19	-	16549831	16572415	0.617558	119.078940	119.866101
ENSG00000268309.1	ENSG00000268309	chr19	+	16551773	16552328	0.000000	0.000000	0.000000
ENSG00000269085.1	ENSG00000269085	chr19	+	16565551	16566330	0.000000	0.000000	0.000000
ENSG00000279529.2	ENSG00000279529	chr19	+	16572548	16575340	0.126454	17.145118	17.258454
ENSG00000105085.11	MED26	chr19	-	16574907	16629062	0.032354	90.892688	91.493527
ENSG00000268790.5	ENSG00000268790	chr19	-	16577642	16660115	0.000000	0.000000	0.000000
ENSG00000269578.1	ENSG00000269578	chr19	-	16586905	16587985	0.000000	0.000000	0.000000
ENSG00000279748.1	ENSG00000279748	chr19	+	16586905	16589409	0.059880	8.118760	8.172428
ENSG00000279977.1	ENSG00000279977	chr19	-	16610374	16612203	0.000000	0.000000	0.000000
ENSG00000268087.1	ENSG00000268087	chr19	+	16610411	16636531	0.332447	45.074438	45.372399
ENSG00000269427.1	ENSG00000269427	chr19	+	16630743	16643942	0.039400	6.285395	6.326944
ENSG00000214046.9	SMIM7	chr19	-	16630751	16660442	0.318651	330.339699	332.523382
ENSG00000269044.2	ENSG00000269044	chr19	-	16633797	16635269	0.000000	0.000000	0.000000
ENSG00000267904.1	ENSG00000267904	chr19	-	16639967	16640668	0.000000	0.000000	0.000000
ENSG00000072954.7	TMEM38A	chr19	+	16661139	16690023	0.219953	33.857316	34.081127
ENSG00000269419.1	ENSG00000269419	chr19	+	16712317	16712434	0.000000	0.000000	0.000000
ENSG00000188039.17	NWD1	chr19	+	16719847	16817963	0.000000	0.000000	0.000000
ENSG00000269799.1	ENSG00000269799	chr19	+	16801426	16801714	0.000000	0.000000	0.000000
ENSG00000127511.10	SIN3B	chr19	+	16829398	16880353	0.286935	84.820567	85.381266
ENSG00000268743.1	ENSG00000268743	chr19	+	16844025	16846473	0.000000	0.000000	0.000000
ENSG00000127533.4	F2RL3	chr19	+	16888999	16892606	0.000000	0.000000	0.000000
ENSG00000160111.15	CPAMD8	chr19	-	16892951	17026815	0.000000	0.000000	0.000000
ENSG00000264250.2	RN7SL835P	chr19	+	16907462	16907723	0.000000	0.000000	0.000000
ENSG00000263595.2	RN7SL823P	chr19	-	16910490	16910784	0.000000	0.000000	0.000000
ENSG00000268985.1	ENSG00000268985	chr19	+	17009189	17013460	0.000000	0.000000	0.000000
ENSG00000131351.15	HAUS8	chr19	-	17049729	17075625	0.333454	139.030914	139.949966
ENSG00000268289.1	ENSG00000268289	chr19	+	17051994	17055087	0.000000	0.000000	0.000000
ENSG00000099331.14	MYO9B	chr19	+	17075777	17214537	1.487741	320.413607	322.531675
ENSG00000269066.1	ENSG00000269066	chr19	-	17095418	17099307	0.000000	0.000000	0.000000
ENSG00000268056.5	ENSG00000268056	chr19	-	17152588	17168051	0.000000	0.000000	0.000000
ENSG00000269836.1	ENSG00000269836	chr19	-	17177511	17178476	0.000000	0.000000	0.000000
ENSG00000269480.1	ENSG00000269480	chr19	-	17207138	17208010	0.000000	0.000000	0.000000
ENSG00000053501.14	USE1	chr19	+	17215346	17219829	0.585561	262.411386	264.146035
ENSG00000099330.9	OCEL1	chr19	+	17226213	17229219	0.710441	171.427857	172.561067
ENSG00000160113.6	NR2F6	chr19	-	17231883	17245919	0.262900	39.713589	39.976112
ENSG00000269095.1	ENSG00000269095	chr19	-	17235940	17255448	0.000000	0.000000	0.000000
ENSG00000130307.12	USHBP1	chr19	-	17249171	17282786	0.000000	0.000000	0.000000
ENSG00000105393.16	BABAM1	chr19	+	17267376	17281249	0.619702	281.886648	283.750036
ENSG00000269307.1	ENSG00000269307	chr19	+	17267418	17282966	0.000000	0.000000	0.000000
ENSG00000160117.16	ANKLE1	chr19	+	17281645	17287646	0.237882	51.281194	51.620184
ENSG00000127220.6	ABHD8	chr19	-	17292131	17310236	0.000000	0.000000	0.000000
ENSG00000130312.7	MRPL34	chr19	+	17292609	17306843	0.481174	401.427522	404.081125
ENSG00000269815.1	ENSG00000269815	chr19	-	17296196	17296695	0.000000	0.000000	0.000000
ENSG00000130311.11	DDA1	chr19	+	17309518	17323298	0.374701	118.674493	119.458981
ENSG00000074855.11	ANO8	chr19	-	17323223	17334855	0.000000	0.000000	0.000000
ENSG00000130299.17	GTPBP3	chr19	+	17334920	17342731	0.314708	86.645389	87.218152
ENSG00000130300.9	PLVAP	chr19	-	17351450	17377342	0.000000	0.000000	0.000000
ENSG00000269350.1	ENSG00000269350	chr19	+	17360932	17362753	0.000000	0.000000	0.000000
ENSG00000269720.3	CCDC194	chr19	-	17387196	17394196	0.000000	0.000000	0.000000
ENSG00000130303.14	BST2	chr19	-	17402939	17405630	13.085377	1967.178206	1980.182076
ENSG00000282851.2	BISPR	chr19	+	17405686	17419324	0.649285	232.908752	234.448376
ENSG00000141971.14	MVB12A	chr19	+	17405722	17433724	0.363415	137.140062	138.046615
ENSG00000269481.1	ENSG00000269481	chr19	-	17414257	17422324	0.000000	0.000000	0.000000
ENSG00000254503.1	ENSG00000254503	chr19	-	17417031	17418288	0.166137	22.525491	22.674394
ENSG00000269053.1	ENSG00000269053	chr19	-	17419305	17419774	0.200017	27.119071	27.298339
ENSG00000188051.7	TMEM221	chr19	-	17435509	17448668	0.000000	0.000000	0.000000
ENSG00000269035.1	ENSG00000269035	chr19	-	17436611	17460804	0.000000	0.000000	0.000000
